Time,hip.X,hip.Y,hip.Z,lButtock.X,lButtock.Y,lButtock.Z,lThigh.X,lThigh.Y,lThigh.Z,lShin.X,lShin.Y,lShin.Z,lFoot.X,lFoot.Y,lFoot.Z,lFootEnd.X,lFootEnd.Y,lFootEnd.Z,rButtock.X,rButtock.Y,rButtock.Z,rThigh.X,rThigh.Y,rThigh.Z,rShin.X,rShin.Y,rShin.Z,rFoot.X,rFoot.Y,rFoot.Z,rFootEnd.X,rFootEnd.Y,rFootEnd.Z,abdomen.X,abdomen.Y,abdomen.Z,chest.X,chest.Y,chest.Z,lCollar.X,lCollar.Y,lCollar.Z,lShldr.X,lShldr.Y,lShldr.Z,lForeArm.X,lForeArm.Y,lForeArm.Z,lHand.X,lHand.Y,lHand.Z,lPinky1.X,lPinky1.Y,lPinky1.Z,lPinky2.X,lPinky2.Y,lPinky2.Z,lPinky2End.X,lPinky2End.Y,lPinky2End.Z,lRing1.X,lRing1.Y,lRing1.Z,lRing2.X,lRing2.Y,lRing2.Z,lRing2End.X,lRing2End.Y,lRing2End.Z,lMid1.X,lMid1.Y,lMid1.Z,lMid2.X,lMid2.Y,lMid2.Z,lMid2End.X,lMid2End.Y,lMid2End.Z,lIndex1.X,lIndex1.Y,lIndex1.Z,lIndex2.X,lIndex2.Y,lIndex2.Z,lIndex2End.X,lIndex2End.Y,lIndex2End.Z,lThumb1.X,lThumb1.Y,lThumb1.Z,lThumb2.X,lThumb2.Y,lThumb2.Z,lThumb2End.X,lThumb2End.Y,lThumb2End.Z,rCollar.X,rCollar.Y,rCollar.Z,rShldr.X,rShldr.Y,rShldr.Z,rForeArm.X,rForeArm.Y,rForeArm.Z,rHand.X,rHand.Y,rHand.Z,rPinky1.X,rPinky1.Y,rPinky1.Z,rPinky2.X,rPinky2.Y,rPinky2.Z,rPinky2End.X,rPinky2End.Y,rPinky2End.Z,rRing1.X,rRing1.Y,rRing1.Z,rRing2.X,rRing2.Y,rRing2.Z,rRing2End.X,rRing2End.Y,rRing2End.Z,rMid1.X,rMid1.Y,rMid1.Z,rMid2.X,rMid2.Y,rMid2.Z,rMid2End.X,rMid2End.Y,rMid2End.Z,rIndex1.X,rIndex1.Y,rIndex1.Z,rIndex2.X,rIndex2.Y,rIndex2.Z,rIndex2End.X,rIndex2End.Y,rIndex2End.Z,rThumb1.X,rThumb1.Y,rThumb1.Z,rThumb2.X,rThumb2.Y,rThumb2.Z,rThumb2End.X,rThumb2End.Y,rThumb2End.Z,neck.X,neck.Y,neck.Z,head.X,head.Y,head.Z,rightEye.X,rightEye.Y,rightEye.Z,rightEyeEnd.X,rightEyeEnd.Y,rightEyeEnd.Z,leftEye.X,leftEye.Y,leftEye.Z,leftEyeEnd.X,leftEyeEnd.Y,leftEyeEnd.Z
0.0833333,-2.26315,-7.40311,-2.20936,0.0,3.88251e-19,2.03217e-16,-3.06397,1.3656,5.9252,25.5582,-0.446299,-0.0188702,-14.84,6.79736,2.20259,0.0,0.0,0.0,0.0,-3.88251e-19,-2.03217e-16,-3.41944,5.28412,1.19678,23.452,0.514693,-0.143168,-9.25413,-11.3231,-3.21736,0.0,0.0,0.0,3.12897,-1.00016,1.80671,-1.12395,-0.47179,1.68908,-2.3275e-14,-2.13827e-13,-2.60031e-14,14.4566,-51.3949,-31.8908,-55.0973,120.152,-17.4249,-8.16303,1.15506,0.0819166,-1.00161e-09,3.93176e-12,-9.26325e-10,-0.733487,0.20892,-2.22167,0.0,0.0,0.0,-1.00161e-09,3.93376e-12,-9.26333e-10,0.731801,-0.0259123,-10.2786,0.0,0.0,0.0,-1.00161e-09,3.92998e-12,-9.26324e-10,0.965183,-0.102902,-2.90554,0.0,0.0,0.0,-1.00162e-09,3.94169e-12,-9.2634e-10,5.47488,-0.417314,-7.73091,0.0,0.0,0.0,-1.00162e-09,3.9266e-12,-9.26326e-10,-1.72836e-09,4.97935e-13,-1.60095e-09,0.0,0.0,0.0,-2.32721e-14,-2.13563e-13,-2.58596e-14,14.6398,3.08989,79.0424,-3.9502,17.2052,-9.68143,-7.58435,-1.07222,-0.0708966,-2.32602e-09,-5.64173e-10,6.5992e-10,-0.733487,-0.20892,2.22167,0.0,0.0,0.0,-2.32602e-09,-5.64179e-10,6.5993e-10,0.731801,0.0259123,10.2786,0.0,0.0,0.0,-2.32602e-09,-5.64173e-10,6.59925e-10,0.965183,0.102902,2.90554,0.0,0.0,0.0,-2.32602e-09,-5.64192e-10,6.59932e-10,5.47488,0.417314,7.73091,0.0,0.0,0.0,-2.32603e-09,-5.64184e-10,6.59926e-10,-4.02926e-09,-9.74108e-10,1.14415e-09,0.0,0.0,0.0,7.18708,-3.74022,-6.69461,3.65325,-6.37594,-0.388469,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
0.09166663,-2.19374,-7.35598,-2.37599,0.0,3.88251e-19,2.03217e-16,-3.27144,1.35187,6.13034,25.772,-0.451483,-0.0156937,-14.9481,6.76155,2.20728,0.0,0.0,0.0,0.0,-3.88251e-19,-2.03217e-16,-3.42744,5.23793,1.3843,23.3141,0.510033,-0.142571,-9.14968,-11.3094,-3.1918,0.0,0.0,0.0,3.22063,-1.05805,1.99356,-1.11124,-0.485035,1.64963,1.09465e-14,-1.69686e-13,1.8748e-14,14.403,-51.5115,-31.8182,-55.067,120.041,-17.4754,-7.6599,1.08301,0.0722029,-8.48034e-10,-1.53755e-10,-5.27686e-10,-0.733487,0.20892,-2.22167,0.0,0.0,0.0,-8.48034e-10,-1.53755e-10,-5.27692e-10,0.731801,-0.0259123,-10.2786,0.0,0.0,0.0,-8.48034e-10,-1.53758e-10,-5.27684e-10,0.965183,-0.102902,-2.90554,0.0,0.0,0.0,-8.48039e-10,-1.53747e-10,-5.27697e-10,5.47488,-0.417314,-7.73091,0.0,0.0,0.0,-8.4804e-10,-1.53761e-10,-5.27686e-10,-1.46603e-09,-2.69735e-10,-9.1003e-10,0.0,0.0,0.0,1.09494e-14,-1.69395e-13,1.89342e-14,14.8246,3.08364,79.0696,-3.98775,17.3232,-9.74462,-7.88579,-1.11538,-0.0767342,-1.278e-09,-6.60934e-10,-2.49297e-10,-0.733487,-0.20892,2.22167,0.0,0.0,0.0,-1.278e-09,-6.60939e-10,-2.49285e-10,0.731801,0.0259123,10.2786,0.0,0.0,0.0,-1.278e-09,-6.60931e-10,-2.49292e-10,0.965183,0.102902,2.90554,0.0,0.0,0.0,-1.27799e-09,-6.60949e-10,-2.49288e-10,5.47488,0.417314,7.73091,0.0,0.0,0.0,-1.278e-09,-6.6094e-10,-2.4929e-10,-2.21757e-09,-1.14583e-09,-4.26704e-10,0.0,0.0,0.0,7.32749,-3.69998,-6.5693,3.06445,-6.32942,-0.360829,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
0.09999996,-2.14164,-7.28362,-2.51316,0.0,3.88251e-19,2.03217e-16,-3.45009,1.34772,6.31156,25.9442,-0.455259,-0.0131053,-15.0262,6.69604,2.19939,0.0,0.0,0.0,0.0,-3.88251e-19,-2.03217e-16,-3.44279,5.19773,1.55218,23.2286,0.507247,-0.142207,-9.0771,-11.3628,-3.19074,0.0,0.0,0.0,3.3176,-1.10207,2.12543,-1.12485,-0.494372,1.6444,2.59398e-14,-1.43274e-13,3.65295e-14,14.3859,-51.6371,-31.7747,-55.0418,119.949,-17.517,-7.20303,1.01774,0.0640596,-7.98503e-10,-2.68999e-10,-3.2361e-10,-0.733487,0.20892,-2.22167,0.0,0.0,0.0,-7.98504e-10,-2.68999e-10,-3.23615e-10,0.731801,-0.0259123,-10.2786,0.0,0.0,0.0,-7.98504e-10,-2.69002e-10,-3.23608e-10,0.965183,-0.102902,-2.90554,0.0,0.0,0.0,-7.98508e-10,-2.68992e-10,-3.23619e-10,5.47488,-0.417314,-7.73091,0.0,0.0,0.0,-7.9851e-10,-2.69005e-10,-3.2361e-10,-1.38247e-09,-4.67734e-10,-5.56296e-10,0.0,0.0,0.0,2.59422e-14,-1.42976e-13,3.6725e-14,14.9554,3.03668,79.1032,-4.01207,17.3999,-9.78554,-8.08669,-1.14419,-0.0808824,-7.28696e-10,-6.66107e-10,-6.87692e-10,-0.733487,-0.20892,2.22167,0.0,0.0,0.0,-7.28696e-10,-6.66111e-10,-6.87679e-10,0.731801,0.0259123,10.2786,0.0,0.0,0.0,-7.28695e-10,-6.66104e-10,-6.87686e-10,0.965183,0.102902,2.90554,0.0,0.0,0.0,-7.28692e-10,-6.66119e-10,-6.87685e-10,5.47488,0.417314,7.73091,0.0,0.0,0.0,-7.28698e-10,-6.6611e-10,-6.87684e-10,-1.26781e-09,-1.1569e-09,-1.18435e-09,0.0,0.0,0.0,7.50219,-3.65452,-6.46061,2.5315,-6.27321,-0.338141,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
0.10833329,-2.11426,-7.17328,-2.62697,0.0,3.88251e-19,2.03217e-16,-3.59089,1.37002,6.4858,26.0693,-0.457215,-0.0112043,-15.0694,6.57486,2.17085,0.0,0.0,0.0,0.0,-3.88251e-19,-2.03217e-16,-3.45905,5.17133,1.71735,23.2101,0.507124,-0.142092,-9.05044,-11.5287,-3.22896,0.0,0.0,0.0,3.41384,-1.12189,2.19343,-1.16226,-0.497217,1.68186,8.1433e-15,-1.50374e-13,5.6159e-15,14.4139,-51.8021,-31.7464,-55.018,119.862,-17.5564,-6.80913,0.961556,0.0573175,-9.73568e-10,-3.2558e-10,-4.83345e-10,-0.733487,0.20892,-2.22167,0.0,0.0,0.0,-9.73569e-10,-3.25583e-10,-4.8335e-10,0.731801,-0.0259123,-10.2786,0.0,0.0,0.0,-9.73569e-10,-3.25586e-10,-4.83342e-10,0.965183,-0.102902,-2.90554,0.0,0.0,0.0,-9.73572e-10,-3.25577e-10,-4.83351e-10,5.47488,-0.417314,-7.73091,0.0,0.0,0.0,-9.73575e-10,-3.25589e-10,-4.83344e-10,-1.68546e-09,-5.6631e-10,-8.32871e-10,0.0,0.0,0.0,8.14406e-15,-1.50101e-13,5.76257e-15,14.962,2.94064,79.1563,-4.00963,17.393,-9.78172,-8.10979,-1.14752,-0.0814702,-1.07418e-09,-5.39549e-10,-3.06284e-10,-0.733487,-0.20892,2.22167,0.0,0.0,0.0,-1.07418e-09,-5.39555e-10,-3.06272e-10,0.731801,0.0259123,10.2786,0.0,0.0,0.0,-1.07418e-09,-5.39548e-10,-3.06278e-10,0.965183,0.102902,2.90554,0.0,0.0,0.0,-1.07418e-09,-5.39561e-10,-3.06278e-10,5.47488,0.417314,7.73091,0.0,0.0,0.0,-1.07418e-09,-5.39551e-10,-3.06277e-10,-1.8648e-09,-9.36236e-10,-5.25848e-10,0.0,0.0,0.0,7.73762,-3.60117,-6.35429,2.05447,-6.20565,-0.326968,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
0.11666662,-2.10049,-7.03748,-2.72757,0.0,3.88251e-19,2.03217e-16,-3.7102,1.41139,6.65871,26.1643,-0.457995,-0.00972608,-15.0885,6.41694,2.12855,0.0,0.0,0.0,0.0,-3.88251e-19,-2.03217e-16,-3.47909,5.14496,1.88091,23.2366,0.508645,-0.142162,-9.04941,-11.7618,-3.29048,0.0,0.0,0.0,3.51181,-1.12369,2.22093,-1.21772,-0.495138,1.74422,-3.02456e-14,-1.7771e-13,-5.51855e-14,14.4761,-51.9913,-31.7223,-54.994,119.775,-17.5957,-6.44275,0.909358,0.0512747,-1.28474e-09,-3.53937e-10,-8.58061e-10,-0.733487,0.20892,-2.22167,0.0,0.0,0.0,-1.28474e-09,-3.53942e-10,-8.58066e-10,0.731801,-0.0259123,-10.2786,0.0,0.0,0.0,-1.28474e-09,-3.53947e-10,-8.58057e-10,0.965183,-0.102902,-2.90554,0.0,0.0,0.0,-1.28475e-09,-3.53938e-10,-8.58064e-10,5.47488,-0.417314,-7.73091,0.0,0.0,0.0,-1.28475e-09,-3.53948e-10,-8.58058e-10,-2.22277e-09,-6.17251e-10,-1.48188e-09,0.0,0.0,0.0,-3.02472e-14,-1.77487e-13,-5.5125e-14,14.895,2.81193,79.2252,-3.99207,17.339,-9.75267,-8.04281,-1.13793,-0.0802115,-1.95887e-09,-3.24678e-10,5.73174e-10,-0.733487,-0.20892,2.22167,0.0,0.0,0.0,-1.95887e-09,-3.24685e-10,5.73185e-10,0.731801,0.0259123,10.2786,0.0,0.0,0.0,-1.95887e-09,-3.2468e-10,5.7318e-10,0.965183,0.102902,2.90554,0.0,0.0,0.0,-1.95887e-09,-3.24689e-10,5.7318e-10,5.47488,0.417314,7.73091,0.0,0.0,0.0,-1.95887e-09,-3.24679e-10,5.73181e-10,-3.39386e-09,-5.60453e-10,9.92993e-10,0.0,0.0,0.0,8.02139,-3.54113,-6.2385,1.59931,-6.12979,-0.332008,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
0.12499995,-2.09199,-6.89547,-2.7935,0.0,3.88251e-19,2.03217e-16,-3.81608,1.43937,6.78829,26.2288,-0.458001,-0.00871772,-15.0859,6.26648,2.08563,0.0,0.0,0.0,0.0,-3.88251e-19,-2.03217e-16,-3.51524,5.1114,2.00384,23.2919,0.510779,-0.142388,-9.05747,-11.994,-3.35388,0.0,0.0,0.0,3.62331,-1.12607,2.21016,-1.30122,-0.49277,1.82576,-6.78612e-14,-1.99731e-13,-1.11098e-13,14.5606,-52.1482,-31.7408,-54.9797,119.723,-17.6191,-6.0929,0.859578,0.0457644,-1.52716e-09,-3.67731e-10,-1.17858e-09,-0.733487,0.20892,-2.22167,0.0,0.0,0.0,-1.52716e-09,-3.67737e-10,-1.17858e-09,0.731801,-0.0259123,-10.2786,0.0,0.0,0.0,-1.52717e-09,-3.67744e-10,-1.17857e-09,0.965183,-0.102902,-2.90554,0.0,0.0,0.0,-1.52716e-09,-3.67734e-10,-1.17857e-09,5.47488,-0.417314,-7.73091,0.0,0.0,0.0,-1.52717e-09,-3.67744e-10,-1.17857e-09,-2.64111e-09,-6.42889e-10,-2.03719e-09,0.0,0.0,0.0,-6.7865e-14,-1.99556e-13,-1.11121e-13,14.8747,2.65698,79.2828,-3.98124,17.3052,-9.73458,-7.99379,-1.13091,-0.0792236,-2.7583e-09,-7.92536e-11,1.40679e-09,-0.733487,-0.20892,2.22167,0.0,0.0,0.0,-2.7583e-09,-7.9262e-11,1.4068e-09,0.731801,0.0259123,10.2786,0.0,0.0,0.0,-2.7583e-09,-7.92581e-11,1.4068e-09,0.965183,0.102902,2.90554,0.0,0.0,0.0,-2.75831e-09,-7.92642e-11,1.4068e-09,5.47488,0.417314,7.73091,0.0,0.0,0.0,-2.7583e-09,-7.92541e-11,1.4068e-09,-4.77513e-09,-1.32058e-10,2.43238e-09,0.0,0.0,0.0,8.30334,-3.47952,-6.1548,1.19135,-6.04646,-0.334598,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
0.13333328,-2.08041,-6.76649,-2.80338,0.0,3.88251e-19,2.03217e-16,-3.91658,1.42154,6.83225,26.2624,-0.45764,-0.00822129,-15.064,6.16769,2.0552,0.0,0.0,0.0,0.0,-3.88251e-19,-2.03217e-16,-3.57985,5.06341,2.04711,23.3595,0.512496,-0.14274,-9.05829,-12.1573,-3.39744,0.0,0.0,0.0,3.76011,-1.14763,2.16353,-1.42277,-0.494752,1.92075,-8.33378e-14,-1.90883e-13,-1.27343e-13,14.6562,-52.2161,-31.841,-54.985,119.742,-17.6106,-5.74861,0.810664,0.0407026,-1.49596e-09,-3.80623e-10,-1.1757e-09,-0.733487,0.20892,-2.22167,0.0,0.0,0.0,-1.49596e-09,-3.8063e-10,-1.17571e-09,0.731801,-0.0259123,-10.2786,0.0,0.0,0.0,-1.49596e-09,-3.80636e-10,-1.1757e-09,0.965183,-0.102902,-2.90554,0.0,0.0,0.0,-1.49596e-09,-3.80627e-10,-1.1757e-09,5.47488,-0.417314,-7.73091,0.0,0.0,0.0,-1.49597e-09,-3.80636e-10,-1.1757e-09,-2.58718e-09,-6.65558e-10,-2.0327e-09,0.0,0.0,0.0,-8.33428e-14,-1.90734e-13,-1.27407e-13,15.0214,2.48189,79.3037,-3.99902,17.3591,-9.76372,-8.07075,-1.14191,-0.0805611,-2.84804e-09,1.38965e-10,1.65068e-09,-0.733487,-0.20892,2.22167,0.0,0.0,0.0,-2.84804e-09,1.38956e-10,1.65068e-09,0.731801,0.0259123,10.2786,0.0,0.0,0.0,-2.84804e-09,1.38958e-10,1.65068e-09,0.965183,0.102902,2.90554,0.0,0.0,0.0,-2.84805e-09,1.38955e-10,1.65068e-09,5.47488,0.417314,7.73091,0.0,0.0,0.0,-2.84804e-09,1.38965e-10,1.65068e-09,-4.92875e-09,2.4645e-10,2.85253e-09,0.0,0.0,0.0,8.53329,-3.42142,-6.14443,0.855928,-5.95642,-0.31628,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
0.14166661,-2.06444,-6.66571,-2.72326,0.0,3.88251e-19,2.03217e-16,-4.00094,1.33408,6.74013,26.2395,-0.456489,-0.00869452,-15.0152,6.15564,2.04622,0.0,0.0,0.0,0.0,-3.88251e-19,-2.03217e-16,-3.69133,5.00083,1.96612,23.4543,0.513938,-0.143306,-9.04848,-12.2242,-3.41317,0.0,0.0,0.0,3.92273,-1.20622,2.05017,-1.63354,-0.505075,2.0514,-6.39992e-14,-1.25821e-13,-7.4096e-14,14.806,-52.0881,-32.0824,-55.0228,119.878,-17.5489,-5.39493,0.760479,0.0357956,-9.63578e-10,-4.10346e-10,-5.73607e-10,-0.733487,0.20892,-2.22167,0.0,0.0,0.0,-9.63579e-10,-4.1035e-10,-5.73614e-10,0.731801,-0.0259123,-10.2786,0.0,0.0,0.0,-9.6358e-10,-4.10354e-10,-5.73603e-10,0.965183,-0.102902,-2.90554,0.0,0.0,0.0,-9.63579e-10,-4.10346e-10,-5.73607e-10,5.47488,-0.417314,-7.73091,0.0,0.0,0.0,-9.63583e-10,-4.10355e-10,-5.73605e-10,-1.66829e-09,-7.14944e-10,-9.90884e-10,0.0,0.0,0.0,-6.4004e-14,-1.2566e-13,-7.41331e-14,15.432,2.22004,79.2804,-4.0618,17.5514,-9.86713,-8.3265,-1.17857,-0.085534,-1.67837e-09,3.72745e-10,8.54364e-10,-0.733487,-0.20892,2.22167,0.0,0.0,0.0,-1.67837e-09,3.72738e-10,8.54372e-10,0.731801,0.0259123,10.2786,0.0,0.0,0.0,-1.67837e-09,3.72739e-10,8.54368e-10,0.965183,0.102902,2.90554,0.0,0.0,0.0,-1.67837e-09,3.72738e-10,8.54369e-10,5.47488,0.417314,7.73091,0.0,0.0,0.0,-1.67837e-09,3.72746e-10,8.54367e-10,-2.90346e-09,6.46716e-10,1.4745e-09,0.0,0.0,0.0,8.74249,-3.35796,-6.25543,0.596859,-5.84025,-0.254891,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
0.14999994,-2.04821,-6.57953,-2.57395,0.0,3.88251e-19,2.03217e-16,-4.06916,1.19933,6.54724,26.169,-0.454509,-0.0099629,-14.9411,6.19899,2.04981,0.0,0.0,0.0,0.0,-3.88251e-19,-2.03217e-16,-3.83808,4.92693,1.79284,23.5784,0.51552,-0.144075,-9.03651,-12.2342,-3.41337,0.0,0.0,0.0,4.10575,-1.28766,1.87967,-1.91202,-0.520361,2.21273,-2.35669e-14,-2.43511e-14,2.3246e-14,15.0016,-51.8251,-32.429,-55.0841,120.102,-17.4476,-5.04171,0.710411,0.0311518,-9.69125e-11,-4.44917e-10,4.16133e-10,-0.733487,0.20892,-2.22167,0.0,0.0,0.0,-9.69153e-11,-4.44915e-10,4.16124e-10,0.731801,-0.0259123,-10.2786,0.0,0.0,0.0,-9.69164e-11,-4.44917e-10,4.16133e-10,0.965183,-0.102902,-2.90554,0.0,0.0,0.0,-9.69161e-11,-4.4491e-10,4.16128e-10,5.47488,-0.417314,-7.73091,0.0,0.0,0.0,-9.69198e-11,-4.44919e-10,4.1613e-10,-1.72353e-10,-7.71225e-10,7.21912e-10,0.0,0.0,0.0,-2.35703e-14,-2.41554e-14,2.32774e-14,16.0205,1.88965,79.2323,-4.15408,17.8353,-10.019,-8.69542,-1.23158,-0.0933193,2.89949e-10,6.33502e-10,-5.90261e-10,-0.733487,-0.20892,2.22167,0.0,0.0,0.0,2.89947e-10,6.33498e-10,-5.90254e-10,0.731801,0.0259123,10.2786,0.0,0.0,0.0,2.89947e-10,6.33498e-10,-5.90261e-10,0.965183,0.102902,2.90554,0.0,0.0,0.0,2.89945e-10,6.33499e-10,-5.90259e-10,5.47488,0.417314,7.73091,0.0,0.0,0.0,2.89947e-10,6.33505e-10,-5.90261e-10,5.03728e-10,1.09041e-09,-1.02439e-09,0.0,0.0,0.0,8.94282,-3.28982,-6.45345,0.401626,-5.70388,-0.166188,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
0.15833327,-2.03163,-6.48403,-2.41623,0.0,3.88251e-19,2.03217e-16,-4.14544,1.05404,6.33986,26.1013,-0.452683,-0.011123,-14.8578,6.24232,2.05236,0.0,0.0,0.0,0.0,-3.88251e-19,-2.03217e-16,-3.98741,4.83962,1.60302,23.6972,0.516612,-0.144854,-9.02397,-12.2193,-3.40666,0.0,0.0,0.0,4.31203,-1.36248,1.71503,-2.15921,-0.534176,2.35835,1.97292e-14,7.13544e-14,1.16621e-13,15.1548,-51.6216,-32.7762,-55.1459,120.33,-17.3438,-4.71521,0.664184,0.0272128,7.17192e-10,-4.53426e-10,1.33156e-09,-0.733487,0.20892,-2.22167,0.0,0.0,0.0,7.17188e-10,-4.5342e-10,1.33155e-09,0.731801,-0.0259123,-10.2786,0.0,0.0,0.0,7.17187e-10,-4.53418e-10,1.33156e-09,0.965183,-0.102902,-2.90554,0.0,0.0,0.0,7.17186e-10,-4.53412e-10,1.33155e-09,5.47488,-0.417314,-7.73091,0.0,0.0,0.0,7.17183e-10,-4.53421e-10,1.33155e-09,1.233e-09,-7.82476e-10,2.30604e-09,0.0,0.0,0.0,1.97271e-14,7.15862e-14,1.16725e-13,16.6337,1.62513,79.1692,-4.25006,18.1317,-10.1765,-9.10786,-1.29101,-0.102672,2.16562e-09,8.16447e-10,-1.96357e-09,-0.733487,-0.20892,2.22167,0.0,0.0,0.0,2.16562e-09,8.16445e-10,-1.96356e-09,0.731801,0.0259123,10.2786,0.0,0.0,0.0,2.16562e-09,8.16444e-10,-1.96357e-09,0.965183,0.102902,2.90554,0.0,0.0,0.0,2.16562e-09,8.16447e-10,-1.96357e-09,5.47488,0.417314,7.73091,0.0,0.0,0.0,2.16562e-09,8.16451e-10,-1.96357e-09,3.75022e-09,1.40009e-09,-3.39949e-09,0.0,0.0,0.0,9.05502,-3.2364,-6.65537,0.271165,-5.58606,-0.0892653,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
0.1666666,-2.01457,-6.35529,-2.3109,0.0,3.88251e-19,2.03217e-16,-4.25403,0.934995,6.20427,26.0871,-0.451988,-0.0112822,-14.7817,6.23032,2.04058,0.0,0.0,0.0,0.0,-3.88251e-19,-2.03217e-16,-4.10663,4.73678,1.4726,23.7761,0.51658,-0.14544,-9.01246,-12.2115,-3.4016,0.0,0.0,0.0,4.54444,-1.40119,1.61881,-2.27609,-0.540066,2.44203,4.7659e-14,1.19122e-13,1.57966e-13,15.1761,-51.6723,-33.017,-55.1859,120.48,-17.2756,-4.44166,0.625501,0.0242573,1.0919e-09,-4.04964e-10,1.71072e-09,-0.733487,0.20892,-2.22167,0.0,0.0,0.0,1.09189e-09,-4.04955e-10,1.71071e-09,0.731801,-0.0259123,-10.2786,0.0,0.0,0.0,1.09189e-09,-4.04951e-10,1.71071e-09,0.965183,-0.102902,-2.90554,0.0,0.0,0.0,1.09189e-09,-4.04945e-10,1.71071e-09,5.47488,-0.417314,-7.73091,0.0,0.0,0.0,1.09189e-09,-4.04955e-10,1.71071e-09,1.88014e-09,-6.96773e-10,2.96187e-09,0.0,0.0,0.0,4.76571e-14,1.1937e-13,1.58112e-13,17.1187,1.56308,79.0925,-4.32439,18.3614,-10.2979,-9.49422,-1.3468,-0.111847,3.05738e-09,8.16789e-10,-2.54591e-09,-0.733487,-0.20892,2.22167,0.0,0.0,0.0,3.05738e-09,8.16787e-10,-2.54591e-09,0.731801,0.0259123,10.2786,0.0,0.0,0.0,3.05738e-09,8.16786e-10,-2.54592e-09,0.965183,0.102902,2.90554,0.0,0.0,0.0,3.05738e-09,8.16789e-10,-2.54591e-09,5.47488,0.417314,7.73091,0.0,0.0,0.0,3.05738e-09,8.16792e-10,-2.54592e-09,5.29346e-09,1.39827e-09,-4.4062e-09,0.0,0.0,0.0,8.99983,-3.21715,-6.77772,0.206449,-5.52557,-0.0635398,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
0.17499993,-2.00569,-6.16532,-2.27957,0.0,3.88251e-19,2.03217e-16,-4.39982,0.854275,6.17119,26.1473,-0.452779,-0.0100771,-14.7122,6.1285,2.00521,0.0,0.0,0.0,0.0,-3.88251e-19,-2.03217e-16,-4.17044,4.59851,1.42313,23.7975,0.514861,-0.145752,-9.00657,-12.2115,-3.39908,0.0,0.0,0.0,4.82374,-1.38729,1.61976,-2.17849,-0.535066,2.42963,5.3469e-14,9.04253e-14,1.18269e-13,14.9614,-52.1723,-33.0826,-55.1889,120.492,-17.2702,-4.26609,0.6007,0.0226015,7.43962e-10,-2.63901e-10,1.20875e-09,-0.733487,0.20892,-2.22167,0.0,0.0,0.0,7.43958e-10,-2.6389e-10,1.20874e-09,0.731801,-0.0259123,-10.2786,0.0,0.0,0.0,7.43957e-10,-2.63888e-10,1.20874e-09,0.965183,-0.102902,-2.90554,0.0,0.0,0.0,7.43956e-10,-2.63878e-10,1.20874e-09,5.47488,-0.417314,-7.73091,0.0,0.0,0.0,7.43953e-10,-2.63888e-10,1.20874e-09,1.28024e-09,-4.5343e-10,2.09236e-09,0.0,0.0,0.0,5.34652e-14,9.06571e-14,1.18409e-13,17.4003,1.83917,78.9751,-4.35912,18.4698,-10.3549,-9.85838,-1.39946,-0.120632,2.37356e-09,4.98787e-10,-1.85717e-09,-0.733487,-0.20892,2.22167,0.0,0.0,0.0,2.37356e-09,4.98784e-10,-1.85716e-09,0.731801,0.0259123,10.2786,0.0,0.0,0.0,2.37356e-09,4.98782e-10,-1.85717e-09,0.965183,0.102902,2.90554,0.0,0.0,0.0,2.37356e-09,4.98783e-10,-1.85717e-09,5.47488,0.417314,7.73091,0.0,0.0,0.0,2.37356e-09,4.98787e-10,-1.85717e-09,4.10904e-09,8.52949e-10,-3.21361e-09,0.0,0.0,0.0,8.65176,-3.25936,-6.7796,0.274126,-5.56636,-0.119876,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
